ID,group,trial_number,trial_type,trial_role,token_opp,token_self,combined_earning,split_opp,split_self,splitperc_opp,splitperc_self,accept,accepted_amount,accepted_perc,proposed_perc,proposed_amount
1003,Control,44,2,1,1,2,9,6.3,2.7,70,30,0.0,0.0,0.0,,
1003,Control,45,1,1,2,2,12,7.8,4.2,65,35,1.0,4.2,35.0,,
1003,Control,46,3,2,2,1,9,4.5,4.5,50,50,,,,40.0,3.6
1003,Control,47,3,1,2,1,9,7.2,1.8,80,20,1.0,1.8,20.0,,
1003,Control,48,2,1,2,3,15,13.5,1.5,90,10,0.0,0.0,0.0,,
1003,Control,49,1,1,2,2,12,9.0,3.0,75,25,1.0,3.0,25.0,,
1003,Control,50,1,1,2,2,12,9.6,2.4,80,20,0.0,0.0,0.0,,
1003,Control,51,2,1,1,2,9,7.2,1.8,80,20,0.0,0.0,0.0,,
1004,Control,1,1,1,3,3,18,9.0,9.0,50,50,1.0,9.0,50.0,,
1004,Control,2,3,2,3,2,15,7.5,7.5,50,50,,,,50.0,7.5
1004,Control,3,3,2,2,1,9,4.5,4.5,50,50,,,,50.0,4.5
1004,Control,4,3,2,2,1,9,4.5,4.5,50,50,,,,50.0,4.5
1004,Control,5,3,2,2,1,9,4.5,4.5,50,50,,,,50.0,4.5
1004,Control,6,2,1,1,2,9,4.5,4.5,50,50,1.0,4.5,50.0,,
1004,Control,7,2,1,1,2,9,6.3,2.7,70,30,0.0,0.0,0.0,,
1004,Control,8,2,2,1,2,9,4.5,4.5,50,50,,,,50.0,4.5
1004,Control,9,1,1,2,2,12,9.0,3.0,75,25,0.0,0.0,0.0,,
1004,Control,10,3,1,3,2,15,9.75,5.25,65,35,1.0,5.25,35.0,,
1004,Control,11,1,1,2,2,12,7.2,4.8,60,40,1.0,4.8,40.0,,
1004,Control,12,1,1,1,1,6,3.6,2.4,60,40,0.0,0.0,0.0,,
1004,Control,13,2,1,2,3,15,9.75,5.25,65,35,0.0,0.0,0.0,,
1004,Control,14,2,2,1,2,9,4.5,4.5,50,50,,,,50.0,4.5
1004,Control,15,3,1,2,1,9,6.75,2.25,75,25,1.0,2.25,25.0,,
1004,Control,16,2,1,2,3,15,12.0,3.0,80,20,0.0,0.0,0.0,,
1004,Control,17,1,2,2,2,12,6.0,6.0,50,50,,,,50.0,6.0
1004,Control,18,1,1,2,2,12,9.6,2.4,80,20,0.0,0.0,0.0,,
1004,Control,19,1,1,3,3,18,13.5,4.5,75,25,0.0,0.0,0.0,,
1004,Control,20,2,2,1,2,9,4.5,4.5,50,50,,,,50.0,4.5
1004,Control,21,1,1,2,2,12,10.8,1.2,90,10,0.0,0.0,0.0,,
1004,Control,22,3,1,2,1,9,6.3,2.7,70,30,0.0,0.0,0.0,,
1004,Control,23,1,1,1,1,6,4.2,1.8,70,30,0.0,0.0,0.0,,
1004,Control,24,3,1,3,2,15,11.25,3.75,75,25,0.0,0.0,0.0,,
1004,Control,25,1,1,1,1,6,4.8,1.2,80,20,0.0,0.0,0.0,,
1004,Control,26,1,1,3,3,18,12.6,5.4,70,30,0.0,0.0,0.0,,
1004,Control,27,2,1,2,3,15,9.0,6.0,60,40,1.0,6.0,40.0,,
1004,Control,28,3,1,3,2,15,12.0,3.0,80,20,1.0,3.0,20.0,,
1004,Control,29,1,2,2,2,12,6.0,6.0,50,50,,,,50.0,6.0
1004,Control,30,3,1,3,2,15,9.0,6.0,60,40,1.0,6.0,40.0,,
1004,Control,31,2,1,1,2,9,7.2,1.8,80,20,0.0,0.0,0.0,,
1004,Control,32,1,2,1,1,6,3.0,3.0,50,50,,,,50.0,3.0
1004,Control,33,1,1,2,2,12,7.8,4.2,65,35,0.0,0.0,0.0,,
1004,Control,34,1,2,2,2,12,6.0,6.0,50,50,,,,50.0,6.0
1004,Control,35,2,1,1,2,9,6.75,2.25,75,25,0.0,0.0,0.0,,
1004,Control,36,3,1,3,2,15,13.5,1.5,90,10,0.0,0.0,0.0,,
1004,Control,37,2,1,1,2,9,6.3,2.7,70,30,0.0,0.0,0.0,,
1004,Control,38,3,1,2,1,9,4.5,4.5,50,50,1.0,4.5,50.0,,
1004,Control,39,2,1,1,2,9,5.4,3.6,60,40,1.0,3.6,40.0,,
1004,Control,40,2,2,1,2,9,4.5,4.5,50,50,,,,50.0,4.5
1004,Control,41,1,2,1,1,6,3.0,3.0,50,50,,,,50.0,3.0
1004,Control,42,3,1,3,2,15,9.75,5.25,65,35,1.0,5.25,35.0,,
1004,Control,43,1,1,2,2,12,7.8,4.2,65,35,1.0,4.2,35.0,,
1004,Control,44,2,1,2,3,15,13.5,1.5,90,10,0.0,0.0,0.0,,
1004,Control,45,3,1,2,1,9,6.3,2.7,70,30,1.0,2.7,30.0,,
1004,Control,46,2,2,2,3,15,7.5,7.5,50,50,,,,50.0,7.5
1004,Control,47,2,1,2,3,15,9.75,5.25,65,35,1.0,5.25,35.0,,
1004,Control,48,3,2,2,1,9,4.5,4.5,50,50,,,,50.0,4.5
1004,Control,49,2,1,2,3,15,11.25,3.75,75,25,0.0,0.0,0.0,,
1004,Control,50,3,1,2,1,9,5.4,3.6,60,40,1.0,3.6,40.0,,
1004,Control,51,3,1,2,1,9,7.2,1.8,80,20,0.0,0.0,0.0,,
1005,Control,1,1,2,1,1,6,3.0,3.0,50,50,,,,50.0,3.0
1005,Control,2,1,1,2,2,12,7.2,4.8,60,40,1.0,4.8,40.0,,
1005,Control,3,2,1,1,2,9,6.3,2.7,70,30,0.0,0.0,0.0,,
1005,Control,4,1,1,2,2,12,7.8,4.2,65,35,0.0,0.0,0.0,,
1005,Control,5,3,1,2,1,9,6.3,2.7,70,30,1.0,2.7,30.0,,
1005,Control,6,2,1,1,2,9,5.4,3.6,60,40,0.0,0.0,0.0,,
1005,Control,7,2,2,1,2,9,4.5,4.5,50,50,,,,30.0,2.7
1005,Control,8,3,2,2,1,9,4.5,4.5,50,50,,,,50.0,4.5
1005,Control,9,3,2,3,2,15,7.5,7.5,50,50,,,,50.0,7.5
1005,Control,10,1,1,2,2,12,9.0,3.0,75,25,0.0,0.0,0.0,,
1005,Control,11,2,1,2,3,15,12.0,3.0,80,20,0.0,0.0,0.0,,
1005,Control,12,2,1,2,3,15,9.0,6.0,60,40,0.0,0.0,0.0,,
1005,Control,13,3,1,3,2,15,9.75,5.25,65,35,1.0,5.25,35.0,,
1005,Control,14,2,2,1,2,9,4.5,4.5,50,50,,,,30.0,2.7
1005,Control,15,1,1,3,3,18,13.5,4.5,75,25,0.0,0.0,0.0,,
1005,Control,16,3,1,2,1,9,6.75,2.25,75,25,1.0,2.25,25.0,,
1005,Control,17,3,1,3,2,15,11.25,3.75,75,25,1.0,3.75,25.0,,
1005,Control,18,3,1,2,1,9,4.5,4.5,50,50,1.0,4.5,50.0,,
1005,Control,19,3,2,2,1,9,4.5,4.5,50,50,,,,50.0,4.5
1005,Control,20,2,1,2,3,15,9.75,5.25,65,35,0.0,0.0,0.0,,
1005,Control,21,3,1,2,1,9,6.3,2.7,70,30,1.0,2.7,30.0,,
1005,Control,22,1,2,2,2,12,6.0,6.0,50,50,,,,50.0,6.0
1005,Control,23,1,2,1,1,6,3.0,3.0,50,50,,,,50.0,3.0
1005,Control,24,1,2,2,2,12,6.0,6.0,50,50,,,,50.0,6.0
1005,Control,25,1,1,1,1,6,4.8,1.2,80,20,0.0,0.0,0.0,,
1005,Control,26,2,1,1,2,9,6.3,2.7,70,30,0.0,0.0,0.0,,
1005,Control,27,2,2,2,3,15,7.5,7.5,50,50,,,,40.0,6.0
1005,Control,28,1,2,2,2,12,6.0,6.0,50,50,,,,50.0,6.0
1005,Control,29,3,1,3,2,15,13.5,1.5,90,10,0.0,0.0,0.0,,
1005,Control,30,2,1,1,2,9,6.75,2.25,75,25,0.0,0.0,0.0,,
1005,Control,31,2,1,2,3,15,11.25,3.75,75,25,0.0,0.0,0.0,,
1005,Control,32,1,1,2,2,12,7.8,4.2,65,35,1.0,4.2,35.0,,
1005,Control,33,3,1,3,2,15,9.0,6.0,60,40,1.0,6.0,40.0,,
1005,Control,34,3,2,2,1,9,4.5,4.5,50,50,,,,50.0,4.5
1005,Control,35,2,1,1,2,9,7.2,1.8,80,20,0.0,0.0,0.0,,
1005,Control,36,3,2,2,1,9,4.5,4.5,50,50,,,,50.0,4.5
1005,Control,37,3,1,2,1,9,5.4,3.6,60,40,1.0,3.6,40.0,,
1005,Control,38,1,1,2,2,12,9.6,2.4,80,20,0.0,0.0,0.0,,
1005,Control,39,3,1,3,2,15,12.0,3.0,80,20,1.0,3.0,20.0,,
1005,Control,40,2,1,2,3,15,13.5,1.5,90,10,0.0,0.0,0.0,,
1005,Control,41,2,2,1,2,9,4.5,4.5,50,50,,,,30.0,2.7
1005,Control,42,1,1,3,3,18,12.6,5.4,70,30,0.0,0.0,0.0,,
1005,Control,43,2,1,1,2,9,4.5,4.5,50,50,1.0,4.5,50.0,,
1005,Control,44,2,1,2,3,15,9.75,5.25,65,35,0.0,0.0,0.0,,
1005,Control,45,1,1,3,3,18,9.0,9.0,50,50,1.0,9.0,50.0,,
1005,Control,46,1,1,1,1,6,4.2,1.8,70,30,0.0,0.0,0.0,,
1005,Control,47,1,1,1,1,6,3.6,2.4,60,40,1.0,2.4,40.0,,
1005,Control,48,3,1,2,1,9,7.2,1.8,80,20,1.0,1.8,20.0,,
1005,Control,49,2,2,1,2,9,4.5,4.5,50,50,,,,30.0,2.7
1005,Control,50,3,1,3,2,15,9.75,5.25,65,35,1.0,5.25,35.0,,
1005,Control,51,1,1,2,2,12,10.8,1.2,90,10,0.0,0.0,0.0,,
1006,Control,1,2,1,2,3,15,12.0,3.0,80,20,0.0,0.0,0.0,,
1006,Control,2,2,1,1,2,9,6.3,2.7,70,30,0.0,0.0,0.0,,
1006,Control,3,1,1,2,2,12,7.8,4.2,65,35,1.0,4.2,35.0,,
1006,Control,4,1,1,3,3,18,9.0,9.0,50,50,1.0,9.0,50.0,,
1006,Control,5,3,1,2,1,9,6.3,2.7,70,30,1.0,2.7,30.0,,
1006,Control,6,3,1,3,2,15,9.75,5.25,65,35,1.0,5.25,35.0,,
1006,Control,7,1,2,1,1,6,3.0,3.0,50,50,,,,40.0,2.4
1006,Control,8,1,2,2,2,12,6.0,6.0,50,50,,,,50.0,6.0
1006,Control,9,1,1,3,3,18,13.5,4.5,75,25,0.0,0.0,0.0,,
1006,Control,10,1,1,2,2,12,7.8,4.2,65,35,1.0,4.2,35.0,,
1006,Control,11,3,2,2,1,9,4.5,4.5,50,50,,,,50.0,4.5
1006,Control,12,3,1,2,1,9,5.4,3.6,60,40,1.0,3.6,40.0,,
1006,Control,13,3,1,2,1,9,4.5,4.5,50,50,1.0,4.5,50.0,,
1006,Control,14,1,1,2,2,12,7.2,4.8,60,40,1.0,4.8,40.0,,
1006,Control,15,1,1,2,2,12,9.0,3.0,75,25,0.0,0.0,0.0,,
1006,Control,16,3,1,3,2,15,9.75,5.25,65,35,1.0,5.25,35.0,,
1006,Control,17,2,2,1,2,9,4.5,4.5,50,50,,,,30.0,2.7
1006,Control,18,2,1,1,2,9,6.3,2.7,70,30,0.0,0.0,0.0,,
1006,Control,19,2,1,2,3,15,11.25,3.75,75,25,0.0,0.0,0.0,,
1006,Control,20,1,1,3,3,18,12.6,5.4,70,30,1.0,5.4,30.0,,
1006,Control,21,3,1,3,2,15,13.5,1.5,90,10,0.0,0.0,0.0,,
1006,Control,22,2,1,2,3,15,13.5,1.5,90,10,0.0,0.0,0.0,,
1006,Control,23,3,1,2,1,9,6.75,2.25,75,25,1.0,2.25,25.0,,
1006,Control,24,1,1,2,2,12,9.6,2.4,80,20,0.0,0.0,0.0,,
1006,Control,25,1,1,2,2,12,10.8,1.2,90,10,0.0,0.0,0.0,,
1006,Control,26,2,1,2,3,15,9.75,5.25,65,35,1.0,5.25,35.0,,
1006,Control,27,2,1,1,2,9,4.5,4.5,50,50,1.0,4.5,50.0,,
1006,Control,28,3,1,3,2,15,11.25,3.75,75,25,0.0,0.0,0.0,,
1006,Control,29,2,1,2,3,15,9.0,6.0,60,40,1.0,6.0,40.0,,
1006,Control,30,3,1,3,2,15,9.0,6.0,60,40,1.0,6.0,40.0,,
1006,Control,31,3,1,2,1,9,7.2,1.8,80,20,0.0,0.0,0.0,,
1006,Control,32,3,2,2,1,9,4.5,4.5,50,50,,,,50.0,4.5
1006,Control,33,2,2,1,2,9,4.5,4.5,50,50,,,,20.0,1.8
1006,Control,34,2,2,1,2,9,4.5,4.5,50,50,,,,30.0,2.7
1006,Control,35,3,1,2,1,9,6.3,2.7,70,30,1.0,2.7,30.0,,
1006,Control,36,1,1,1,1,6,4.2,1.8,70,30,1.0,1.8,30.0,,
1006,Control,37,3,2,3,2,15,7.5,7.5,50,50,,,,30.0,4.5
1006,Control,38,2,1,1,2,9,7.2,1.8,80,20,0.0,0.0,0.0,,
1006,Control,39,2,1,1,2,9,6.75,2.25,75,25,1.0,2.25,25.0,,
1006,Control,40,3,2,2,1,9,4.5,4.5,50,50,,,,40.0,3.6
1006,Control,41,3,1,3,2,15,12.0,3.0,80,20,1.0,3.0,20.0,,
1006,Control,42,2,2,1,2,9,4.5,4.5,50,50,,,,20.0,1.8
1006,Control,43,1,2,2,2,12,6.0,6.0,50,50,,,,40.0,4.8
1006,Control,44,1,2,2,2,12,6.0,6.0,50,50,,,,40.0,4.8
1006,Control,45,3,2,2,1,9,4.5,4.5,50,50,,,,50.0,4.5
1006,Control,46,1,2,1,1,6,3.0,3.0,50,50,,,,30.0,1.8
1006,Control,47,1,1,1,1,6,4.8,1.2,80,20,1.0,1.2,20.0,,
1006,Control,48,1,1,1,1,6,3.6,2.4,60,40,1.0,2.4,40.0,,
1006,Control,49,2,1,2,3,15,9.75,5.25,65,35,1.0,5.25,35.0,,
1006,Control,50,2,2,2,3,15,7.5,7.5,50,50,,,,20.0,3.0
1006,Control,51,2,1,1,2,9,5.4,3.6,60,40,1.0,3.6,40.0,,
1007,Control,1,1,1,3,3,18,13.5,4.5,75,25,1.0,4.5,25.0,,
1007,Control,2,1,2,2,2,12,6.0,6.0,50,50,,,,50.0,6.0
1007,Control,3,2,1,2,3,15,11.25,3.75,75,25,1.0,3.75,25.0,,
1007,Control,4,3,2,2,1,9,4.5,4.5,50,50,,,,50.0,4.5
1007,Control,5,1,2,2,2,12,6.0,6.0,50,50,,,,50.0,6.0
1007,Control,6,2,1,1,2,9,6.3,2.7,70,30,1.0,2.7,30.0,,
1007,Control,7,3,2,2,1,9,4.5,4.5,50,50,,,,50.0,4.5
1007,Control,8,2,1,1,2,9,6.75,2.25,75,25,1.0,2.25,25.0,,
